"map_Index","Domain_RN","Domain_AN","Domains_Color","Helix_Num","Helix_Color","SS_Table"
"1721","IV","4","4","H63","2","ECOLI_LSU"
"1722","IV","4","4","H63","2","ECOLI_LSU"
"1723","IV","4","4","H63","2","ECOLI_LSU"
"1724","IV","4","4","H63","2","ECOLI_LSU"
"1725","IV","4","4","H63","2","ECOLI_LSU"
"1726","IV","4","4","H63","2","ECOLI_LSU"
"1727","IV","4","4","H63","2","ECOLI_LSU"
"1728","IV","4","4","H63","2","ECOLI_LSU"
"1729","IV","4","4","H63","2","ECOLI_LSU"
"1730","IV","4","4","H63","2","ECOLI_LSU"
"1731","IV","4","4","H63","2","ECOLI_LSU"
"1732","IV","4","4","H63","2","ECOLI_LSU"
"1733","IV","4","4","H63","2","ECOLI_LSU"
"1734","IV","4","4","H63","2","ECOLI_LSU"
"1735","IV","4","4","H63","2","ECOLI_LSU"
"1736","IV","4","4","H63","2","ECOLI_LSU"
"1737","IV","4","4","H63","2","ECOLI_LSU"
"1738","IV","4","4","H63","2","ECOLI_LSU"
"1739","IV","4","4","H63","2","ECOLI_LSU"
"1740","IV","4","4","H63","2","ECOLI_LSU"
"1741","IV","4","4","H63","2","ECOLI_LSU"
"1742","IV","4","4","H63","2","ECOLI_LSU"
"1743","IV","4","4","H63","2","ECOLI_LSU"
"1744","IV","4","4","H63","2","ECOLI_LSU"
"1745","IV","4","4","H63","2","ECOLI_LSU"
"1746","IV","4","4","H63","2","ECOLI_LSU"
"1747","IV","4","4","H63","2","ECOLI_LSU"
"1748","IV","4","4","H63","2","ECOLI_LSU"
"1749","IV","4","4","H63","2","ECOLI_LSU"
"1750","IV","4","4","H63","2","ECOLI_LSU"
"1751","IV","4","4","H63","2","ECOLI_LSU"
"1752","IV","4","4","H63a","3","ECOLI_LSU"
"1753","IV","4","4","H63a","3","ECOLI_LSU"
"1754","IV","4","4","H63a","3","ECOLI_LSU"
"1755","IV","4","4","H63a","3","ECOLI_LSU"
"1756","IV","4","4","H63a","3","ECOLI_LSU"
"1757","IV","4","4","H64","1","ECOLI_LSU"
"1758","IV","4","4","H64","1","ECOLI_LSU"
"1759","IV","4","4","H64","1","ECOLI_LSU"
"1760","IV","4","4","H64","1","ECOLI_LSU"
"1761","IV","4","4","H64","1","ECOLI_LSU"
"1762","IV","4","4","H64","1","ECOLI_LSU"
"1763","IV","4","4","H64","1","ECOLI_LSU"
"1764","IV","4","4","H64","1","ECOLI_LSU"
"1765","IV","4","4","H64","1","ECOLI_LSU"
"1766","IV","4","4","H64","1","ECOLI_LSU"
"1767","IV","4","4","H64","1","ECOLI_LSU"
"1768","IV","4","4","H64","1","ECOLI_LSU"
"1769","IV","4","4","H64","1","ECOLI_LSU"
"1770","IV","4","4","H64","1","ECOLI_LSU"
"1771","IV","4","4","H64","1","ECOLI_LSU"
"1772","IV","4","4","H64","1","ECOLI_LSU"
"1773","IV","4","4","H64","1","ECOLI_LSU"
"1774","IV","4","4","H65","4","ECOLI_LSU"
"1775","IV","4","4","H65","4","ECOLI_LSU"
"1776","IV","4","4","H65","4","ECOLI_LSU"
"1777","IV","4","4","H65","4","ECOLI_LSU"
"1778","IV","4","4","H65","4","ECOLI_LSU"
"1779","IV","4","4","H65","4","ECOLI_LSU"
"1780","IV","4","4","H65","4","ECOLI_LSU"
"1781","IV","4","4","H65","4","ECOLI_LSU"
"1782","IV","4","4","H65","4","ECOLI_LSU"
"1783","IV","4","4","H65","4","ECOLI_LSU"
"1784","IV","4","4","H65","4","ECOLI_LSU"
"1785","IV","4","4","H65","4","ECOLI_LSU"
"1786","IV","4","4","H65","4","ECOLI_LSU"
"1787","IV","4","4","H65","4","ECOLI_LSU"
"1788","IV","4","4","H65","4","ECOLI_LSU"
"1789","IV","4","4","H65","4","ECOLI_LSU"
"1790","IV","4","4","H65","4","ECOLI_LSU"
"1791","IV","4","4","H66","3","ECOLI_LSU"
"1792","IV","4","4","H66","3","ECOLI_LSU"
"1793","IV","4","4","H66","3","ECOLI_LSU"
"1794","IV","4","4","H66","3","ECOLI_LSU"
"1795","IV","4","4","H66","3","ECOLI_LSU"
"1796","IV","4","4","H66","3","ECOLI_LSU"
"1797","IV","4","4","H66","3","ECOLI_LSU"
"1798","IV","4","4","H66","3","ECOLI_LSU"
"1799","IV","4","4","H66","3","ECOLI_LSU"
"1800","IV","4","4","H66","3","ECOLI_LSU"
"1801","IV","4","4","H66","3","ECOLI_LSU"
"1802","IV","4","4","H66","3","ECOLI_LSU"
"1803","IV","4","4","H66","3","ECOLI_LSU"
"1804","IV","4","4","H66","3","ECOLI_LSU"
"1805","IV","4","4","H66","3","ECOLI_LSU"
"1806","IV","4","4","H66","3","ECOLI_LSU"
"1807","IV","4","4","H66","3","ECOLI_LSU"
"1808","IV","4","4","H66","3","ECOLI_LSU"
"1809","IV","4","4","H66","3","ECOLI_LSU"
"1810","IV","4","4","H66","3","ECOLI_LSU"
"1811","IV","4","4","H66","3","ECOLI_LSU"
"1812","IV","4","4","H66","3","ECOLI_LSU"
"1813","IV","4","4","H66","3","ECOLI_LSU"
"1814","IV","4","4","H66","3","ECOLI_LSU"
"1815","IV","4","4","H66","3","ECOLI_LSU"
"1816","IV","4","4","H66","3","ECOLI_LSU"
"1817","IV","4","4","H66","3","ECOLI_LSU"
"1818","IV","4","4","H66","3","ECOLI_LSU"
"1819","IV","4","4","H66","3","ECOLI_LSU"
"1820","IV","4","4","H66","3","ECOLI_LSU"
"1821","IV","4","4","H66","3","ECOLI_LSU"
"1822","IV","4","4","H66","3","ECOLI_LSU"
"1823","IV","4","4","H66","3","ECOLI_LSU"
"1824","IV","4","4","H66","3","ECOLI_LSU"
"1825","IV","4","4","H66","3","ECOLI_LSU"
"1826","IV","4","4","H66","3","ECOLI_LSU"
"1827","IV","4","4","H66","3","ECOLI_LSU"
"1828","IV","4","4","H66","3","ECOLI_LSU"
"1829","IV","4","4","H67","2","ECOLI_LSU"
"1830","IV","4","4","H67","2","ECOLI_LSU"
"1831","IV","4","4","H67","2","ECOLI_LSU"
"1832","IV","4","4","H67","2","ECOLI_LSU"
"1833","IV","4","4","H67","2","ECOLI_LSU"
"1834","IV","4","4","H67","2","ECOLI_LSU"
"1835","IV","4","4","H68","4","ECOLI_LSU"
"1836","IV","4","4","H68","4","ECOLI_LSU"
"1837","IV","4","4","H68","4","ECOLI_LSU"
"1838","IV","4","4","H68","4","ECOLI_LSU"
"1839","IV","4","4","H68","4","ECOLI_LSU"
"1840","IV","4","4","H68","4","ECOLI_LSU"
"1841","IV","4","4","H68","4","ECOLI_LSU"
"1842","IV","4","4","H68","4","ECOLI_LSU"
"1843","IV","4","4","H68","4","ECOLI_LSU"
"1844","IV","4","4","H68","4","ECOLI_LSU"
"1845","IV","4","4","H68","4","ECOLI_LSU"
"1846","IV","4","4","H68","4","ECOLI_LSU"
"1847","IV","4","4","H68","4","ECOLI_LSU"
"1848","IV","4","4","H68","4","ECOLI_LSU"
"1849","IV","4","4","H68","4","ECOLI_LSU"
"1850","IV","4","4","H68","4","ECOLI_LSU"
"1851","IV","4","4","H68","4","ECOLI_LSU"
"1852","IV","4","4","H68","4","ECOLI_LSU"
"1853","IV","4","4","H68","4","ECOLI_LSU"
"1854","IV","4","4","H68","4","ECOLI_LSU"
"1855","IV","4","4","H68","4","ECOLI_LSU"
"1856","IV","4","4","H68","4","ECOLI_LSU"
"1857","IV","4","4","H68","4","ECOLI_LSU"
"1858","IV","4","4","H68","4","ECOLI_LSU"
"1859","IV","4","4","H68","4","ECOLI_LSU"
"1860","IV","4","4","H68","4","ECOLI_LSU"
"1861","IV","4","4","H68","4","ECOLI_LSU"
"1862","IV","4","4","H68","4","ECOLI_LSU"
"1863","IV","4","4","H68","4","ECOLI_LSU"
"1864","IV","4","4","H68","4","ECOLI_LSU"
"1865","IV","4","4","H68","4","ECOLI_LSU"
"1866","IV","4","4","H68","4","ECOLI_LSU"
"1867","IV","4","4","H68","4","ECOLI_LSU"
"1868","IV","4","4","H68","4","ECOLI_LSU"
"1869","IV","4","4","H68","4","ECOLI_LSU"
"1870","IV","4","4","H68","4","ECOLI_LSU"
"1871","IV","4","4","H68","4","ECOLI_LSU"
"1872","IV","4","4","H68","4","ECOLI_LSU"
"1873","IV","4","4","H68","4","ECOLI_LSU"
"1874","IV","4","4","H68","4","ECOLI_LSU"
"1875","IV","4","4","H68","4","ECOLI_LSU"
"1876","IV","4","4","H68","4","ECOLI_LSU"
"1877","IV","4","4","H68","4","ECOLI_LSU"
"1878","IV","4","4","H68","4","ECOLI_LSU"
"1879","IV","4","4","H68","4","ECOLI_LSU"
"1880","IV","4","4","H68","4","ECOLI_LSU"
"1881","IV","4","4","H68","4","ECOLI_LSU"
"1882","IV","4","4","H68","4","ECOLI_LSU"
"1883","IV","4","4","H68","4","ECOLI_LSU"
"1884","IV","4","4","H68","4","ECOLI_LSU"
"1885","IV","4","4","H68","4","ECOLI_LSU"
"1886","IV","4","4","H68","4","ECOLI_LSU"
"1887","IV","4","4","H68","4","ECOLI_LSU"
"1888","IV","4","4","H68","4","ECOLI_LSU"
"1889","IV","4","4","H68","4","ECOLI_LSU"
"1890","IV","4","4","H68","4","ECOLI_LSU"
"1891","IV","4","4","H68","4","ECOLI_LSU"
"1892","IV","4","4","H68","4","ECOLI_LSU"
"1893","IV","4","4","H68","4","ECOLI_LSU"
"1894","IV","4","4","H68","4","ECOLI_LSU"
"1895","IV","4","4","H68","4","ECOLI_LSU"
"1896","IV","4","4","H68","4","ECOLI_LSU"
"1897","IV","4","4","H68","4","ECOLI_LSU"
"1898","IV","4","4","H68","4","ECOLI_LSU"
"1899","IV","4","4","H68","4","ECOLI_LSU"
"1900","IV","4","4","H68","4","ECOLI_LSU"
"1901","IV","4","4","H68","4","ECOLI_LSU"
"1902","IV","4","4","H68","4","ECOLI_LSU"
"1903","IV","4","4","H68","4","ECOLI_LSU"
"1904","IV","4","4","H68","4","ECOLI_LSU"
"1905","IV","4","4","H68","4","ECOLI_LSU"
"1906","IV","4","4","H69","3","ECOLI_LSU"
"1907","IV","4","4","H69","3","ECOLI_LSU"
"1908","IV","4","4","H69","3","ECOLI_LSU"
"1909","IV","4","4","H69","3","ECOLI_LSU"
"1910","IV","4","4","H69","3","ECOLI_LSU"
"1911","IV","4","4","H69","3","ECOLI_LSU"
"1912","IV","4","4","H69","3","ECOLI_LSU"
"1913","IV","4","4","H69","3","ECOLI_LSU"
"1914","IV","4","4","H69","3","ECOLI_LSU"
"1915","IV","4","4","H69","3","ECOLI_LSU"
"1916","IV","4","4","H69","3","ECOLI_LSU"
"1917","IV","4","4","H69","3","ECOLI_LSU"
"1918","IV","4","4","H69","3","ECOLI_LSU"
"1919","IV","4","4","H69","3","ECOLI_LSU"
"1920","IV","4","4","H69","3","ECOLI_LSU"
"1921","IV","4","4","H69","3","ECOLI_LSU"
"1922","IV","4","4","H69","3","ECOLI_LSU"
"1923","IV","4","4","H69","3","ECOLI_LSU"
"1924","IV","4","4","H69","3","ECOLI_LSU"
"1925","IV","4","4","H70","1","ECOLI_LSU"
"1926","IV","4","4","H70","1","ECOLI_LSU"
"1927","IV","4","4","H70","1","ECOLI_LSU"
"1928","IV","4","4","H70","1","ECOLI_LSU"
"1929","IV","4","4","H70","1","ECOLI_LSU"
"1930","IV","4","4","H70","1","ECOLI_LSU"
"1931","IV","4","4","H70","1","ECOLI_LSU"
"1932","IV","4","4","H71","3","ECOLI_LSU"
"1933","IV","4","4","H71","3","ECOLI_LSU"
"1934","IV","4","4","H71","3","ECOLI_LSU"
"1935","IV","4","4","H71","3","ECOLI_LSU"
"1936","IV","4","4","H71","3","ECOLI_LSU"
"1937","IV","4","4","H71","3","ECOLI_LSU"
"1938","IV","4","4","H71","3","ECOLI_LSU"
"1939","IV","4","4","H71","3","ECOLI_LSU"
"1940","IV","4","4","H71","3","ECOLI_LSU"
"1941","IV","4","4","H71","3","ECOLI_LSU"
"1942","IV","4","4","H71","3","ECOLI_LSU"
"1943","IV","4","4","H71","3","ECOLI_LSU"
"1944","IV","4","4","H71","3","ECOLI_LSU"
"1945","IV","4","4","H71","3","ECOLI_LSU"
"1946","IV","4","4","H71","3","ECOLI_LSU"
"1947","IV","4","4","H71","3","ECOLI_LSU"
"1948","IV","4","4","H71","3","ECOLI_LSU"
"1949","IV","4","4","H71","3","ECOLI_LSU"
"1950","IV","4","4","H71","3","ECOLI_LSU"
"1951","IV","4","4","H71","3","ECOLI_LSU"
"1952","IV","4","4","H71","3","ECOLI_LSU"
"1953","IV","4","4","H71","3","ECOLI_LSU"
"1954","IV","4","4","H71","3","ECOLI_LSU"
"1955","IV","4","4","H71","3","ECOLI_LSU"
"1956","IV","4","4","H71","3","ECOLI_LSU"
"1957","IV","4","4","H71","3","ECOLI_LSU"
"1958","IV","4","4","H71","3","ECOLI_LSU"
"1959","IV","4","4","H71","3","ECOLI_LSU"
"1960","IV","4","4","H71","3","ECOLI_LSU"
"1961","IV","4","4","H71","3","ECOLI_LSU"
"1962","IV","4","4","H71","3","ECOLI_LSU"
"1963","IV","4","4","H71","3","ECOLI_LSU"
"1964","IV","4","4","H71","3","ECOLI_LSU"
"1965","IV","4","4","H71","3","ECOLI_LSU"
"1966","IV","4","4","H71","3","ECOLI_LSU"
"1967","IV","4","4","H71","3","ECOLI_LSU"
"1968","IV","4","4","H71","3","ECOLI_LSU"
"1969","IV","4","4","H71","3","ECOLI_LSU"
"1970","IV","4","4","H67","2","ECOLI_LSU"
"1971","IV","4","4","H67","2","ECOLI_LSU"
"1972","IV","4","4","H67","2","ECOLI_LSU"
"1973","IV","4","4","H67","2","ECOLI_LSU"
"1974","IV","4","4","H67","2","ECOLI_LSU"
"1975","IV","4","4","H67","2","ECOLI_LSU"
"1976","IV","4","4","H67","2","ECOLI_LSU"
"1977","IV","4","4","H64","1","ECOLI_LSU"
"1978","IV","4","4","H64","1","ECOLI_LSU"
"1979","IV","4","4","H64","1","ECOLI_LSU"
"1980","IV","4","4","H64","1","ECOLI_LSU"
"1981","IV","4","4","H64","1","ECOLI_LSU"
"1982","IV","4","4","H64","1","ECOLI_LSU"
"1983","IV","4","4","H64","1","ECOLI_LSU"
"1984","IV","4","4","H64","1","ECOLI_LSU"
"1985","IV","4","4","H64","1","ECOLI_LSU"
"1986","IV","4","4","H64","1","ECOLI_LSU"
"1987","IV","4","4","H64","1","ECOLI_LSU"
"1988","IV","4","4","H64","1","ECOLI_LSU"
"1989","IV","4","4","H64","1","ECOLI_LSU"
"1990","0","0","0","H61","2","ECOLI_LSU"
"1991","0","0","0","H61","2","ECOLI_LSU"
"1992","0","0","0","H61","2","ECOLI_LSU"
"1993","0","0","0","H61","2","ECOLI_LSU"
"1994","0","0","0","H61","2","ECOLI_LSU"
"1995","0","0","0","H61","2","ECOLI_LSU"
"1996","0","0","0","H61","2","ECOLI_LSU"
"1997","0","0","0","H61","2","ECOLI_LSU"
"1998","0","0","0","H61","2","ECOLI_LSU"
"1999","0","0","0","H61","2","ECOLI_LSU"
"2000","0","0","0","H61","2","ECOLI_LSU"
"2001","0","0","0","H61","2","ECOLI_LSU"
"2002","0","0","0","H61","2","ECOLI_LSU"
"2003","0","0","0","H61","2","ECOLI_LSU"
"2004","0","0","0","H61","2","ECOLI_LSU"
"2005","0","0","0","H61","2","ECOLI_LSU"
"2006","0","0","0","H61","2","ECOLI_LSU"
"2007","0","0","0","H61","2","ECOLI_LSU"
"2008","0","0","0","H61","2","ECOLI_LSU"
"2009","0","0","0","H61","2","ECOLI_LSU"
"2010","0","0","0","H26a","4","ECOLI_LSU"
"2011","0","0","0","H26a","4","ECOLI_LSU"
"2012","0","0","0","H26a","4","ECOLI_LSU"
"2013","0","0","0","H26a","4","ECOLI_LSU"
"2014","0","0","0","H26a","4","ECOLI_LSU"
"2015","0","0","0","H26a","4","ECOLI_LSU"
"2016","0","0","0","H26a","4","ECOLI_LSU"
"2017","0","0","0","H26a","4","ECOLI_LSU"
"2018","0","0","0","H72","3","ECOLI_LSU"
"2019","0","0","0","H72","3","ECOLI_LSU"
"2020","0","0","0","H72","3","ECOLI_LSU"
"2021","0","0","0","H72","3","ECOLI_LSU"
"2022","0","0","0","H72","3","ECOLI_LSU"
"2023","0","0","0","H72","3","ECOLI_LSU"
"2024","0","0","0","H72","3","ECOLI_LSU"
"2025","0","0","0","H72","3","ECOLI_LSU"
"2026","0","0","0","H72","3","ECOLI_LSU"
"2027","0","0","0","H72","3","ECOLI_LSU"
"2028","0","0","0","H72","3","ECOLI_LSU"
"2029","0","0","0","H72","3","ECOLI_LSU"
"2030","0","0","0","H72","3","ECOLI_LSU"
"2031","0","0","0","H72","3","ECOLI_LSU"
"2032","0","0","0","H72","3","ECOLI_LSU"
"2033","0","0","0","H72","3","ECOLI_LSU"
"2034","0","0","0","H72","3","ECOLI_LSU"
"2035","0","0","0","H72","3","ECOLI_LSU"
"2036","0","0","0","H72","3","ECOLI_LSU"
"2037","0","0","0","H72","3","ECOLI_LSU"
"2038","0","0","0","H72","3","ECOLI_LSU"
"2039","0","0","0","H72","3","ECOLI_LSU"
"2040","0","0","0","H72","3","ECOLI_LSU"
"2041","0","0","0","H72","3","ECOLI_LSU"
"2042","0","0","0","H72","3","ECOLI_LSU"
"2043","0","0","0","H73","4","ECOLI_LSU"
"2044","0","0","0","H73","4","ECOLI_LSU"
"2045","0","0","0","H73","4","ECOLI_LSU"
"2046","0","0","0","H73","4","ECOLI_LSU"
"2047","0","0","0","H73","4","ECOLI_LSU"
"2048","0","0","0","H73","4","ECOLI_LSU"
"2049","0","0","0","H73","4","ECOLI_LSU"
"2050","0","0","0","H73","4","ECOLI_LSU"
"2051","0","0","0","H73","4","ECOLI_LSU"
"2052","0","0","0","H73","4","ECOLI_LSU"
"2053","0","0","0","H73","4","ECOLI_LSU"
"2054","0","0","0","H73","4","ECOLI_LSU"
"2055","0","0","0","H73","4","ECOLI_LSU"
"2056","0","0","0","H73","4","ECOLI_LSU"
"2057","0","0","0","H73","4","ECOLI_LSU"
"2058","V","5","5","H74","1","ECOLI_LSU"
"2059","V","5","5","H74","1","ECOLI_LSU"
"2060","V","5","5","H74","1","ECOLI_LSU"
"2061","V","5","5","H74","1","ECOLI_LSU"
"2062","V","5","5","H74","1","ECOLI_LSU"
"2063","V","5","5","H74","1","ECOLI_LSU"
"2064","V","5","5","H74","1","ECOLI_LSU"
"2065","V","5","5","H74","1","ECOLI_LSU"
"2066","V","5","5","H74","1","ECOLI_LSU"
"2067","V","5","5","H74","1","ECOLI_LSU"
"2068","V","5","5","H74","1","ECOLI_LSU"
"2069","V","5","5","H74","1","ECOLI_LSU"
"2070","V","5","5","H74","1","ECOLI_LSU"
"2071","V","5","5","H74","1","ECOLI_LSU"
"2072","V","5","5","H74","1","ECOLI_LSU"
"2073","V","5","5","H74","1","ECOLI_LSU"
"2074","V","5","5","H74","1","ECOLI_LSU"
"2075","V","5","5","H75","2","ECOLI_LSU"
"2076","V","5","5","H75","2","ECOLI_LSU"
"2077","V","5","5","H75","2","ECOLI_LSU"
"2078","V","5","5","H75","2","ECOLI_LSU"
"2079","V","5","5","H75","2","ECOLI_LSU"
"2080","V","5","5","H75","2","ECOLI_LSU"
"2081","V","5","5","H75","2","ECOLI_LSU"
"2082","V","5","5","H75","2","ECOLI_LSU"
"2083","V","5","5","H75","2","ECOLI_LSU"
"2084","V","5","5","H75","2","ECOLI_LSU"
"2085","V","5","5","H75","2","ECOLI_LSU"
"2086","V","5","5","H75","2","ECOLI_LSU"
"2087","V","5","5","H75","2","ECOLI_LSU"
"2088","V","5","5","H75","2","ECOLI_LSU"
"2089","V","5","5","H75","2","ECOLI_LSU"
"2090","V","5","5","H75","2","ECOLI_LSU"
"2091","V","5","5","H75","2","ECOLI_LSU"
"2092","V","5","5","H75","2","ECOLI_LSU"
"2093","V","5","5","H76","3","ECOLI_LSU"
"2094","V","5","5","H76","3","ECOLI_LSU"
"2095","V","5","5","H76","3","ECOLI_LSU"
"2096","V","5","5","H76","3","ECOLI_LSU"
"2097","V","5","5","H76","3","ECOLI_LSU"
"2098","V","5","5","H76","3","ECOLI_LSU"
"2099","V","5","5","H76","3","ECOLI_LSU"
"2100","V","5","5","H76","3","ECOLI_LSU"
"2101","V","5","5","H76","3","ECOLI_LSU"
"2102","V","5","5","H76","3","ECOLI_LSU"
"2103","V","5","5","H76","3","ECOLI_LSU"
"2104","V","5","5","H76","3","ECOLI_LSU"
"2105","V","5","5","H76","3","ECOLI_LSU"
"2106","V","5","5","H76","3","ECOLI_LSU"
"2107","V","5","5","H76","3","ECOLI_LSU"
"2108","V","5","5","H76","3","ECOLI_LSU"
"2109","V","5","5","H76","3","ECOLI_LSU"
"2110","V","5","5","H76","3","ECOLI_LSU"
"2111","V","5","5","H76","3","ECOLI_LSU"
"2112","V","5","5","H76","3","ECOLI_LSU"
"2113","V","5","5","H76","3","ECOLI_LSU"
"2114","V","5","5","H76","3","ECOLI_LSU"
"2115","V","5","5","H77","4","ECOLI_LSU"
"2116","V","5","5","H77","4","ECOLI_LSU"
"2117","V","5","5","H77","4","ECOLI_LSU"
"2118","V","5","5","H77","4","ECOLI_LSU"
"2119","V","5","5","H77","4","ECOLI_LSU"
"2120","V","5","5","H77","4","ECOLI_LSU"
"2121","V","5","5","H77","4","ECOLI_LSU"
"2122","V","5","5","H77","4","ECOLI_LSU"
"2123","V","5","5","H77","4","ECOLI_LSU"
"2124","V","5","5","H77","4","ECOLI_LSU"
"2125","V","5","5","H77","4","ECOLI_LSU"
"2126","V","5","5","H77","4","ECOLI_LSU"
"2127","V","5","5","H78","1","ECOLI_LSU"
"2128","V","5","5","H78","1","ECOLI_LSU"
"2129","V","5","5","H78","1","ECOLI_LSU"
"2130","V","5","5","H78","1","ECOLI_LSU"
"2131","V","5","5","H78","1","ECOLI_LSU"
"2132","V","5","5","H78","1","ECOLI_LSU"
"2133","V","5","5","H78","1","ECOLI_LSU"
"2134","V","5","5","H78","1","ECOLI_LSU"
"2135","V","5","5","H78","1","ECOLI_LSU"
"2136","V","5","5","H78","1","ECOLI_LSU"
"2137","V","5","5","H78","1","ECOLI_LSU"
"2138","V","5","5","H78","1","ECOLI_LSU"
"2139","V","5","5","H78","1","ECOLI_LSU"
"2140","V","5","5","H78","1","ECOLI_LSU"
"2141","V","5","5","H78","1","ECOLI_LSU"
"2142","V","5","5","H78","1","ECOLI_LSU"
"2143","V","5","5","H78","1","ECOLI_LSU"
"2144","V","5","5","H78","1","ECOLI_LSU"
"2145","V","5","5","H78","1","ECOLI_LSU"
"2146","V","5","5","H78","1","ECOLI_LSU"
"2147","V","5","5","H78","1","ECOLI_LSU"
"2148","V","5","5","H78","1","ECOLI_LSU"
"2149","V","5","5","H78","1","ECOLI_LSU"
"2150","V","5","5","H78","1","ECOLI_LSU"
"2151","V","5","5","H78","1","ECOLI_LSU"
"2152","V","5","5","H78","1","ECOLI_LSU"
"2153","V","5","5","H78","1","ECOLI_LSU"
"2154","V","5","5","H78","1","ECOLI_LSU"
"2155","V","5","5","H78","1","ECOLI_LSU"
"2156","V","5","5","H78","1","ECOLI_LSU"
"2157","V","5","5","H78","1","ECOLI_LSU"
"2158","V","5","5","H78","1","ECOLI_LSU"
"2159","V","5","5","H78","1","ECOLI_LSU"
"2160","V","5","5","H78","1","ECOLI_LSU"
"2161","V","5","5","H78","1","ECOLI_LSU"
"2162","V","5","5","H78","1","ECOLI_LSU"
"2163","V","5","5","H78","1","ECOLI_LSU"
"2164","V","5","5","H78","1","ECOLI_LSU"
"2165","V","5","5","H78","1","ECOLI_LSU"
"2166","V","5","5","H78","1","ECOLI_LSU"
"2167","V","5","5","H78","1","ECOLI_LSU"
"2168","V","5","5","H78","1","ECOLI_LSU"
"2169","V","5","5","H77","4","ECOLI_LSU"
"2170","V","5","5","H77","4","ECOLI_LSU"
"2171","V","5","5","H77","4","ECOLI_LSU"
"2172","V","5","5","H77","4","ECOLI_LSU"
"2173","V","5","5","H77","4","ECOLI_LSU"
"2174","V","5","5","H77","4","ECOLI_LSU"
"2175","V","5","5","H77","4","ECOLI_LSU"
"2176","V","5","5","H77","4","ECOLI_LSU"
"2177","V","5","5","H77","4","ECOLI_LSU"
"2178","V","5","5","H77","4","ECOLI_LSU"
"2179","V","5","5","H76","3","ECOLI_LSU"
"2180","V","5","5","H76","3","ECOLI_LSU"
"2181","V","5","5","H76","3","ECOLI_LSU"
"2182","V","5","5","H76","3","ECOLI_LSU"
"2183","V","5","5","H76","3","ECOLI_LSU"
"2184","V","5","5","H76","3","ECOLI_LSU"
"2185","V","5","5","H76","3","ECOLI_LSU"
"2186","V","5","5","H76","3","ECOLI_LSU"
"2187","V","5","5","H76","3","ECOLI_LSU"
"2188","V","5","5","H76","3","ECOLI_LSU"
"2189","V","5","5","H76","3","ECOLI_LSU"
"2190","V","5","5","H76","3","ECOLI_LSU"
"2191","V","5","5","H76","3","ECOLI_LSU"
"2192","V","5","5","H76","3","ECOLI_LSU"
"2193","V","5","5","H76","3","ECOLI_LSU"
"2194","V","5","5","H76","3","ECOLI_LSU"
"2195","V","5","5","H76","3","ECOLI_LSU"
"2196","V","5","5","H76","3","ECOLI_LSU"
"2197","V","5","5","H79","1","ECOLI_LSU"
"2198","V","5","5","H79","1","ECOLI_LSU"
"2199","V","5","5","H79","1","ECOLI_LSU"
"2200","V","5","5","H79","1","ECOLI_LSU"
"2201","V","5","5","H79","1","ECOLI_LSU"
"2202","V","5","5","H79","1","ECOLI_LSU"
"2203","V","5","5","H79","1","ECOLI_LSU"
"2204","V","5","5","H79","1","ECOLI_LSU"
"2205","V","5","5","H79","1","ECOLI_LSU"
"2206","V","5","5","H79","1","ECOLI_LSU"
"2207","V","5","5","H79","1","ECOLI_LSU"
"2208","V","5","5","H79","1","ECOLI_LSU"
"2209","V","5","5","H79","1","ECOLI_LSU"
"2210","V","5","5","H79","1","ECOLI_LSU"
"2211","V","5","5","H79","1","ECOLI_LSU"
"2212","V","5","5","H79","1","ECOLI_LSU"
"2213","V","5","5","H79","1","ECOLI_LSU"
"2214","V","5","5","H79","1","ECOLI_LSU"
"2215","V","5","5","H79","1","ECOLI_LSU"
"2216","V","5","5","H79","1","ECOLI_LSU"
"2217","V","5","5","H79","1","ECOLI_LSU"
"2218","V","5","5","H79","1","ECOLI_LSU"
"2219","V","5","5","H79","1","ECOLI_LSU"
"2220","V","5","5","H79","1","ECOLI_LSU"
"2221","V","5","5","H79","1","ECOLI_LSU"
"2222","V","5","5","H79","1","ECOLI_LSU"
"2223","V","5","5","H79","1","ECOLI_LSU"
"2224","V","5","5","H79","1","ECOLI_LSU"
"2225","V","5","5","H79","1","ECOLI_LSU"
"2226","V","5","5","H75","2","ECOLI_LSU"
"2227","V","5","5","H75","2","ECOLI_LSU"
"2228","V","5","5","H75","2","ECOLI_LSU"
"2229","V","5","5","H75","2","ECOLI_LSU"
"2230","V","5","5","H75","2","ECOLI_LSU"
"2231","V","5","5","H75","2","ECOLI_LSU"
"2232","V","5","5","H75","2","ECOLI_LSU"
"2233","V","5","5","H75","2","ECOLI_LSU"
"2234","V","5","5","H75","2","ECOLI_LSU"
"2235","V","5","5","H75","2","ECOLI_LSU"
"2236","V","5","5","H75","2","ECOLI_LSU"
"2237","V","5","5","H75","2","ECOLI_LSU"
"2238","V","5","5","H75","2","ECOLI_LSU"
"2239","V","5","5","H75","2","ECOLI_LSU"
"2240","V","5","5","H75","2","ECOLI_LSU"
"2241","V","5","5","H75","2","ECOLI_LSU"
"2242","V","5","5","H75","2","ECOLI_LSU"
"2243","V","5","5","H75","2","ECOLI_LSU"
"2244","V","5","5","H75","2","ECOLI_LSU"
"2245","V","5","5","H75","2","ECOLI_LSU"
